task_id,task_text,candidate_rank,iscoGroup,isco_title,similarity,task_best_similarity,task_best_target,gap_1_2,is_best
17252,"Occupation: Radiologists. Communicate examination results or diagnostic information to referring physicians, patients, or families..",1,2212,Specialist Medical Practitioners,0.6296715140342712,0.6296715140342712,2212,0.00992041826248169,True
17253,"Occupation: Radiologists. Perform interventional procedures such as image-guided biopsy, percutaneous transluminal angioplasty, transhepatic biliary drainage, or nephrostomy catheter placement..",1,3211,Medical Imaging and Therapeutic Equipment Technicians,0.3853321671485901,0.3853321671485901,3211,0.008950978517532349,True
17254,"Occupation: Radiologists. Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound..",1,3211,Medical Imaging and Therapeutic Equipment Technicians,0.7198060154914856,0.7198060154914856,3211,0.08184212446212769,True
17255,Occupation: Sports Medicine Physicians. Select and prepare medical equipment or medications to be taken to athletic competition sites..,1,3422,"Sports Coaches, Instructors and Officials",0.6262537240982056,0.6262537240982056,3422,0.007515966892242432,True
17256,Occupation: Sports Medicine Physicians. Provide coaches and therapists with assistance in selecting and fitting protective equipment..,1,3255,Physiotherapy Technicians and Assistants,0.6428734660148621,0.6428734660148621,3255,0.025523662567138672,True
17257,Occupation: Sports Medicine Physicians. Advise against injured athletes returning to games or competition if resuming activity could lead to further injury..,1,3421,Athletes and Sports Players,0.5238140225410461,0.5238140225410461,3421,0.08026117086410522,True
17258,Occupation: Sports Medicine Physicians. Observe and evaluate athletes' mental well-being..,1,3421,Athletes and Sports Players,0.6320085525512695,0.6320085525512695,3421,0.01924002170562744,True
17259,Occupation: Sports Medicine Physicians. Participate in continuing education activities to improve and maintain knowledge and skills..,1,2424,Training and Staff Development Professionals,0.558492124080658,0.558492124080658,2424,0.01223057508468628,True
1726,"Occupation: Floral Designers. Perform office and retail service duties, such as keeping financial records, serving customers, answering telephones, selling giftware items, and receiving payment..",1,5223,Shop Sales Assistants,0.6692075729370117,0.6692075729370117,5223,0.04167163372039795,True
17260,"Occupation: Sports Medicine Physicians. Develop and prescribe exercise programs, such as off-season conditioning regimens..",1,3422,"Sports Coaches, Instructors and Officials",0.634734034538269,0.634734034538269,3422,0.008355975151062012,True
17261,"Occupation: Sports Medicine Physicians. Advise athletes on ways that substances, such as herbal remedies, could affect drug testing results..",1,2230,Traditional and Complementary Medicine Professionals,0.3911236524581909,0.3911236524581909,2230,0.00016418099403381348,True
17262,Occupation: Sports Medicine Physicians. Conduct research in the prevention or treatment of injuries or medical conditions related to sports and exercise..,1,2264,Physiotherapists,0.6024681329727173,0.6024681329727173,2264,0.01732015609741211,True
17263,"Occupation: Sports Medicine Physicians. Advise athletes, trainers, or coaches to alter or cease sports practices that are potentially harmful..",1,3421,Athletes and Sports Players,0.6011695861816406,0.6011695861816406,3421,0.007200837135314941,True
17264,Occupation: Sports Medicine Physicians. Attend games and competitions to provide evaluation and treatment of activity-related injuries or medical conditions..,1,3421,Athletes and Sports Players,0.7254818081855774,0.7254818081855774,3421,0.00643688440322876,True
17265,"Occupation: Sports Medicine Physicians. Record athletes' medical histories, and perform physical examinations..",1,3422,"Sports Coaches, Instructors and Officials",0.6860926747322083,0.6860926747322083,3422,0.049560725688934326,True
17266,Occupation: Sports Medicine Physicians. Supervise the rehabilitation of injured athletes..,1,3422,"Sports Coaches, Instructors and Officials",0.6246111392974854,0.6246111392974854,3422,0.023705601692199707,True
17267,"Occupation: Sports Medicine Physicians. Refer athletes for specialized consultation, physical therapy, or diagnostic testing..",1,2264,Physiotherapists,0.5576465129852295,0.5576465129852295,2264,0.07073909044265747,True
17268,"Occupation: Sports Medicine Physicians. Record athletes' medical care information, and maintain medical records..",1,3252,Medical Records and Health Information Technicians,0.6877564191818237,0.6877564191818237,3252,0.055418193340301514,True
17269,"Occupation: Sports Medicine Physicians. Inform coaches, trainers, or other interested parties regarding the medical conditions of athletes..",1,3421,Athletes and Sports Players,0.5820714831352234,0.5820714831352234,3421,0.01994425058364868,True
1727,"Occupation: Floral Designers. Inform customers about the care, maintenance, and handling of various flowers and foliage, indoor plants, and other items..",1,6113,"Gardeners, Horticultural and Nursery Growers",0.7055118083953857,0.7055118083953857,6113,0.050997376441955566,True
17270,Occupation: Sports Medicine Physicians. Provide education and counseling on illness and injury prevention..,1,3253,Community Health Workers,0.6469588279724121,0.6469588279724121,3253,0.03148537874221802,True
17271,"Occupation: Sports Medicine Physicians. Prescribe orthotics, prosthetics, and adaptive equipment..",1,2269,Health Professionals Not Elsewhere Classified,0.6601082682609558,0.6601082682609558,2269,0.031840384006500244,True
17272,Occupation: Sports Medicine Physicians. Prescribe medications for the treatment of athletic-related injuries..,1,2264,Physiotherapists,0.6377249956130981,0.6377249956130981,2264,0.00957345962524414,True
17273,Occupation: Sports Medicine Physicians. Order and interpret the results of laboratory tests and diagnostic imaging procedures..,1,3212,Medical and Pathology Laboratory Technicians,0.6623250842094421,0.6623250842094421,3212,0.14855045080184937,True
17274,"Occupation: Sports Medicine Physicians. Inform athletes about nutrition, hydration, dietary supplements, or uses and possible consequences of medication..",1,2265,Dieticians and Nutritionists,0.572982668876648,0.572982668876648,2265,0.035299062728881836,True
17275,Occupation: Sports Medicine Physicians. Evaluate and manage chronic pain conditions..,1,2264,Physiotherapists,0.5737708210945129,0.5737708210945129,2264,0.029802799224853516,True
17276,Occupation: Sports Medicine Physicians. Examine and evaluate athletes prior to participation in sports activities to determine level of physical fitness or predisposition to injuries..,1,3421,Athletes and Sports Players,0.6301621198654175,0.6301621198654175,3421,0.009289383888244629,True
17277,Occupation: Sports Medicine Physicians. Develop and test procedures for dealing with emergencies during practices or competitions..,1,3422,"Sports Coaches, Instructors and Officials",0.6355901956558228,0.6355901956558228,3422,0.07503879070281982,True
17278,"Occupation: Sports Medicine Physicians. Coordinate sports care activities with other experts, including specialty physicians and surgeons, athletic trainers, physical therapists, or coaches..",1,3422,"Sports Coaches, Instructors and Officials",0.6791078448295593,0.6791078448295593,3422,0.009252965450286865,True
17279,"Occupation: Sports Medicine Physicians. Advise coaches, trainers, or physical therapists on the proper use of exercises and other therapeutic techniques, and alert them to potentially dangerous practices..",1,2264,Physiotherapists,0.743114709854126,0.743114709854126,2264,0.00018841028213500977,True
1728,"Occupation: Floral Designers. Decorate, or supervise the decoration of, buildings, halls, churches, or other facilities for parties, weddings and other occasions..",1,3432,Interior Designers and Decorators,0.6370719075202942,0.6370719075202942,3432,0.00011926889419555664,True
17280,"Occupation: Sports Medicine Physicians. Examine, evaluate and treat athletes who have been injured or who have medical problems such as exercise-induced asthma..",1,2240,Paramedical Practitioners,0.6716431975364685,0.6716431975364685,2240,0.012241482734680176,True
17281,Occupation: Sports Medicine Physicians. Diagnose or treat disorders of the musculoskeletal system..,1,2264,Physiotherapists,0.5580282211303711,0.5580282211303711,2264,0.03687083721160889,True
17282,Occupation: Urologists. Teach or train medical and clinical staff..,1,2240,Paramedical Practitioners,0.6514638066291809,0.6514638066291809,2240,0.0030038952827453613,True
17283,Occupation: Urologists. Document or review patients' histories..,1,3252,Medical Records and Health Information Technicians,0.6918927431106567,0.6918927431106567,3252,0.025353968143463135,True
17284,Occupation: Urologists. Provide urology consultation to physicians or other health care professionals..,1,2211,Generalist Medical Practitioners,0.638929009437561,0.638929009437561,2211,0.021569788455963135,True
17285,"Occupation: Urologists. Refer patients to specialists when condition exceeds experience, expertise, or scope of practice..",1,2212,Specialist Medical Practitioners,0.7197974324226379,0.7197974324226379,2212,0.0488283634185791,True
17286,"Occupation: Urologists. Direct the work of nurses, residents, or other staff to provide patient care..",1,2221,Nursing Professionals,0.7444378733634949,0.7444378733634949,2221,0.02139127254486084,True
17287,"Occupation: Urologists. Treat urologic disorders using alternatives to traditional surgery such as extracorporeal shock wave lithotripsy, laparoscopy, or laser techniques..",1,2212,Specialist Medical Practitioners,0.3782898783683777,0.3782898783683777,2212,0.010968536138534546,True
17288,"Occupation: Urologists. Treat lower urinary tract dysfunctions using equipment such as diathermy machines, catheters, cystoscopes, or radium emanation tubes..",1,3211,Medical Imaging and Therapeutic Equipment Technicians,0.45457059144973755,0.45457059144973755,3211,0.04716798663139343,True
17289,"Occupation: Urologists. Prescribe or administer antibiotics, antiseptics, or compresses to treat infection or injury..",1,2240,Paramedical Practitioners,0.6767951250076294,0.6767951250076294,2240,0.042333364486694336,True
1729,Occupation: Floral Designers. Perform general cleaning duties in the store to ensure the shop is clean and tidy..,1,5222,Shop Supervisors,0.656083881855011,0.656083881855011,5222,0.010844707489013672,True
17290,"Occupation: Urologists. Prescribe medications to treat patients with erectile dysfunction (ED), infertility, or ejaculation problems..",1,2212,Specialist Medical Practitioners,0.4755318760871887,0.4755318760871887,2212,0.008988678455352783,True
17291,"Occupation: Urologists. Perform abdominal, pelvic, or retroperitoneal surgeries..",1,2212,Specialist Medical Practitioners,0.40930914878845215,0.40930914878845215,2212,0.007514446973800659,True
17292,"Occupation: Urologists. Perform brachytherapy, cryotherapy, high intensity focused ultrasound (HIFU), or photodynamic therapy to treat prostate or other cancers..",1,3211,Medical Imaging and Therapeutic Equipment Technicians,0.3762686252593994,0.3762686252593994,3211,0.055451035499572754,True
17293,"Occupation: Urologists. Order and interpret the results of diagnostic tests, such as prostate specific antigen (PSA) screening, to detect prostate cancer..",1,3212,Medical and Pathology Laboratory Technicians,0.4535492956638336,0.4535492956638336,3212,0.051151007413864136,True
17294,"Occupation: Urologists. Examine patients using equipment, such as radiograph (x-ray) machines or fluoroscopes, to determine the nature and extent of disorder or injury..",1,3211,Medical Imaging and Therapeutic Equipment Technicians,0.7859765887260437,0.7859765887260437,3211,0.06311100721359253,True
17295,"Occupation: Urologists. Diagnose or treat diseases or disorders of genitourinary organs and tracts including erectile dysfunction (ED), infertility, incontinence, bladder cancer, prostate cancer, urethral stones, or premature ejaculation..",1,2212,Specialist Medical Practitioners,0.4920981526374817,0.4920981526374817,2212,0.027701616287231445,True
17296,"Occupation: Anesthesiologist Assistants. Verify availability of operating room supplies, medications, and gases..",1,3256,Medical Assistants,0.5934649705886841,0.5934649705886841,3256,0.0038046836853027344,True
17297,"Occupation: Anesthesiologist Assistants. Provide clinical instruction, supervision or training to staff in areas such as anesthesia practices..",1,3259,Health Associate Professionals Not Elsewhere Classified,0.7657771110534668,0.7657771110534668,3259,0.019005239009857178,True
17298,Occupation: Anesthesiologist Assistants. Collect samples or specimens for diagnostic testing..,1,3212,Medical and Pathology Laboratory Technicians,0.7783415913581848,0.7783415913581848,3212,0.14920765161514282,True
17299,"Occupation: Anesthesiologist Assistants. Participate in seminars, workshops, or other professional activities to keep abreast of developments in anesthesiology..",1,3259,Health Associate Professionals Not Elsewhere Classified,0.4729335904121399,0.4729335904121399,3259,0.011018931865692139,True
173,"Occupation: Biologists. Develop and maintain liaisons and effective working relations with groups and individuals, agencies, and the public to encourage cooperative management strategies or to develop information and interpret findings..",1,1342,Health Service Managers,0.6964765787124634,0.6964765787124634,1342,0.0018177032470703125,True
1730,Occupation: Floral Designers. Unpack stock as it comes into the shop..,1,9334,Shelf Fillers,0.5759739279747009,0.5759739279747009,9334,0.010102570056915283,True
17300,Occupation: Anesthesiologist Assistants. Collect and document patients' pre-anesthetic health histories..,1,3252,Medical Records and Health Information Technicians,0.5808811187744141,0.5808811187744141,3252,0.029157578945159912,True
17301,"Occupation: Anesthesiologist Assistants. Provide airway management interventions including tracheal intubation, fiber optics, or ventilary support..",1,2240,Paramedical Practitioners,0.5795659422874451,0.5795659422874451,2240,0.0027542710304260254,True
17302,"Occupation: Anesthesiologist Assistants. Respond to emergency situations by providing cardiopulmonary resuscitation (CPR), basic cardiac life support (BLS), advanced cardiac life support (ACLS), or pediatric advanced life support (PALS)..",1,3258,Ambulance Workers,0.6762101650238037,0.6762101650238037,3258,0.06837141513824463,True
17303,Occupation: Anesthesiologist Assistants. Monitor and document patients' progress during post-anesthesia period..,1,3256,Medical Assistants,0.5821910500526428,0.5821910500526428,3256,0.03615415096282959,True
17304,Occupation: Anesthesiologist Assistants. Pretest and calibrate anesthesia delivery systems and monitors..,1,3211,Medical Imaging and Therapeutic Equipment Technicians,0.42953556776046753,0.42953556776046753,3211,0.0352453887462616,True
17305,"Occupation: Anesthesiologist Assistants. Assist anesthesiologists in monitoring of patients, including electrocardiogram (EKG), direct arterial pressure, central venous pressure, arterial blood gas, hematocrit, or routine measurement of temperature, respiration, blood pressure or heart rate..",1,2240,Paramedical Practitioners,0.6772192120552063,0.6772192120552063,2240,0.025361835956573486,True
17306,Occupation: Anesthesiologist Assistants. Assist in the provision of advanced life support techniques including those procedures using high frequency ventilation or intra-arterial cardiovascular assistance devices..,1,2240,Paramedical Practitioners,0.6510359048843384,0.6510359048843384,2240,0.009737730026245117,True
17307,"Occupation: Anesthesiologist Assistants. Assist anesthesiologists in performing anesthetic procedures, such as epidural or spinal injections..",1,2240,Paramedical Practitioners,0.6830251812934875,0.6830251812934875,2240,0.01139909029006958,True
17308,"Occupation: Anesthesiologist Assistants. Assist in the application of monitoring techniques, such as pulmonary artery catheterization, electroencephalographic spectral analysis, echocardiography, or evoked potentials..",1,3211,Medical Imaging and Therapeutic Equipment Technicians,0.5116339921951294,0.5116339921951294,3211,0.03506970405578613,True
17309,"Occupation: Anesthesiologist Assistants. Administer blood, blood products, or supportive fluids..",1,3258,Ambulance Workers,0.5244380235671997,0.5244380235671997,3258,0.02320331335067749,True
1731,"Occupation: Floral Designers. Create and change in-store and window displays, designs, and looks to enhance a shop's image..",1,3432,Interior Designers and Decorators,0.6796002984046936,0.6796002984046936,3432,0.0743180513381958,True
17310,Occupation: Anesthesiologist Assistants. Control anesthesia levels during procedures..,1,3256,Medical Assistants,0.40256381034851074,0.40256381034851074,3256,0.03881871700286865,True
17311,"Occupation: Anesthesiologist Assistants. Administer anesthetic, adjuvant, or accessory drugs under the direction of an anesthesiologist..",1,2240,Paramedical Practitioners,0.5155289769172668,0.5155289769172668,2240,0.01702219247817993,True
17312,"Occupation: Advanced Practice Psychiatric Nurses. Teach classes in mental health topics, such as stress reduction..",1,2320,Vocational Education Teachers,0.5203943848609924,0.5203943848609924,2320,0.002740144729614258,True
17313,"Occupation: Advanced Practice Psychiatric Nurses. Participate in activities aimed at professional growth and development, including conferences or continuing education activities..",1,2424,Training and Staff Development Professionals,0.5931413173675537,0.5931413173675537,2424,0.07806575298309326,True
17314,Occupation: Advanced Practice Psychiatric Nurses. Direct or provide home health services..,1,3253,Community Health Workers,0.6727517247200012,0.6727517247200012,3253,0.059455275535583496,True
17315,Occupation: Advanced Practice Psychiatric Nurses. Monitor the use and status of medical and pharmaceutical supplies..,1,2262,Pharmacists,0.6677433848381042,0.6677433848381042,2262,0.032586634159088135,True
17316,"Occupation: Advanced Practice Psychiatric Nurses. Develop practice protocols for mental health problems, based on review and evaluation of published research..",1,2634,Psychologists,0.5304915308952332,0.5304915308952332,2634,0.03899535536766052,True
17317,"Occupation: Advanced Practice Psychiatric Nurses. Develop, implement, or evaluate programs such as outreach activities, community mental health programs, and crisis situation response activities..",1,3412,Social Work Associate Professionals,0.6966127753257751,0.6966127753257751,3412,0.00813978910446167,True
17318,Occupation: Advanced Practice Psychiatric Nurses. Treat patients for routine physical health problems..,1,2211,Generalist Medical Practitioners,0.7771326303482056,0.7771326303482056,2211,0.0037404894828796387,True
17319,Occupation: Advanced Practice Psychiatric Nurses. Write prescriptions for psychotropic medications as allowed by state regulations and collaborative practice agreements..,1,2262,Pharmacists,0.6427481174468994,0.6427481174468994,2262,0.01714259386062622,True
1732,"Occupation: Floral Designers. Conduct classes or demonstrations, or train other workers..",1,3341,Office Supervisors,0.49185529351234436,0.49185529351234436,3341,0.022079914808273315,True
17320,"Occupation: Advanced Practice Psychiatric Nurses. Refer patients requiring more specialized or complex treatment to psychiatrists, primary care physicians, or other medical specialists..",1,2212,Specialist Medical Practitioners,0.6411927938461304,0.6411927938461304,2212,0.03250420093536377,True
17321,Occupation: Advanced Practice Psychiatric Nurses. Provide routine physical health screenings to detect or monitor problems such as heart disease and diabetes..,1,2211,Generalist Medical Practitioners,0.633446216583252,0.633446216583252,2211,0.039047956466674805,True
17322,Occupation: Advanced Practice Psychiatric Nurses. Participate in treatment team conferences regarding diagnosis or treatment of difficult cases..,1,3259,Health Associate Professionals Not Elsewhere Classified,0.570465624332428,0.570465624332428,3259,0.009437739849090576,True
17323,"Occupation: Advanced Practice Psychiatric Nurses. Interpret diagnostic or laboratory tests, such as electrocardiograms (EKGs) and renal functioning tests..",1,3212,Medical and Pathology Laboratory Technicians,0.5165234804153442,0.5165234804153442,3212,0.08409589529037476,True
17324,Occupation: Advanced Practice Psychiatric Nurses. Evaluate patients' behavior to formulate diagnoses or assess treatments..,1,2212,Specialist Medical Practitioners,0.5062058568000793,0.5062058568000793,2212,0.010274827480316162,True
17325,Occupation: Advanced Practice Psychiatric Nurses. Develop and implement treatment plans..,1,2230,Traditional and Complementary Medicine Professionals,0.5841476917266846,0.5841476917266846,2230,0.03127467632293701,True
17326,Occupation: Advanced Practice Psychiatric Nurses. Monitor patients' medication usage and results..,1,3213,Pharmaceutical Technicians and Assistants,0.6561414003372192,0.6561414003372192,3213,0.008598029613494873,True
17327,"Occupation: Advanced Practice Psychiatric Nurses. Educate patients and family members about mental health and medical conditions, preventive health measures, medications, or treatment plans..",1,3259,Health Associate Professionals Not Elsewhere Classified,0.6222124099731445,0.6222124099731445,3259,0.012183427810668945,True
17328,"Occupation: Advanced Practice Psychiatric Nurses. Distinguish between physiologically- and psychologically-based disorders, and diagnose appropriately..",1,2634,Psychologists,0.4718017280101776,0.4718017280101776,2634,0.03044036030769348,True
17329,"Occupation: Advanced Practice Psychiatric Nurses. Document patients' medical and psychological histories, physical assessment results, diagnoses, treatment plans, prescriptions, or outcomes..",1,3252,Medical Records and Health Information Technicians,0.6590570211410522,0.6590570211410522,3252,0.014496147632598877,True
17330,Occupation: Advanced Practice Psychiatric Nurses. Consult with psychiatrists or other professionals when unusual or complex cases are encountered..,1,2634,Psychologists,0.4069162607192993,0.4069162607192993,2634,0.05556154251098633,True
17331,"Occupation: Advanced Practice Psychiatric Nurses. Assess patients' mental and physical status, based on the presenting symptoms and complaints..",1,2212,Specialist Medical Practitioners,0.6178643703460693,0.6178643703460693,2212,0.0062601566314697266,True
17332,"Occupation: Advanced Practice Psychiatric Nurses. Collaborate with interdisciplinary team members, including psychiatrists, psychologists, or nursing staff, to develop, implement, or evaluate treatment plans..",1,2221,Nursing Professionals,0.5843213796615601,0.5843213796615601,2221,0.014702200889587402,True
17333,"Occupation: Advanced Practice Psychiatric Nurses. Administer medications, including those administered by injection..",1,2240,Paramedical Practitioners,0.6771969795227051,0.6771969795227051,2240,0.0003396272659301758,True
17334,Occupation: Advanced Practice Psychiatric Nurses. Diagnose psychiatric disorders and mental health conditions..,1,2634,Psychologists,0.616694986820221,0.616694986820221,2634,0.05297744274139404,True
17335,"Occupation: Advanced Practice Psychiatric Nurses. Conduct individual, group, or family psychotherapy for those with chronic or acute mental disorders..",1,2634,Psychologists,0.5849517583847046,0.5849517583847046,2634,0.0013151168823242188,True
17336,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Teach cane skills, including cane use with a guide, diagonal techniques, and two-point touches..",1,2352,Special Needs Teachers,0.5268393754959106,0.5268393754959106,2352,0.035338401794433594,True
17337,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Refer clients to services, such as eye care, health care, rehabilitation, and counseling, to enhance visual and life functioning or when condition exceeds scope of practice..",1,2267,Optometrists and Ophthalmic Opticians,0.7235555648803711,0.7235555648803711,2267,0.06630444526672363,True
17338,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Provide consultation, support, or education to groups such as parents and teachers..",1,5312,Teachers' Aides,0.6626145839691162,0.6626145839691162,5312,0.003067612648010254,True
17339,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Participate in professional development activities, such as reading literature, continuing education, attending conferences, and collaborating with colleagues..",1,2424,Training and Staff Development Professionals,0.55617755651474,0.55617755651474,2424,0.03439909219741821,True
1734,"Occupation: Interior Designers. Estimate material requirements and costs, and present design to client for approval..",1,2163,Product and Garment Designers,0.6146446466445923,0.6146446466445923,2163,0.010289967060089111,True
17340,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Obtain, distribute, or maintain low vision devices..",1,3254,Dispensing Opticians,0.5830509066581726,0.5830509066581726,3254,0.05041515827178955,True
17341,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Design instructional programs to improve communication, using devices such as slates and styluses, braillers, keyboards, adaptive handwriting devices, talking book machines, digital books, and optical character readers (OCRs)..",1,2356,Information Technology Trainers,0.5705891847610474,0.5705891847610474,2356,0.02697080373764038,True
17342,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Collaborate with specialists, such as rehabilitation counselors, speech pathologists, and occupational therapists, to provide client solutions..",1,2266,Audiologists and Speech Therapists,0.7287338972091675,0.7287338972091675,2266,0.11313885450363159,True
17343,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Administer tests and interpret test results to develop rehabilitation plans for clients..",1,2269,Health Professionals Not Elsewhere Classified,0.6719832420349121,0.6719832420349121,2269,0.013594329357147217,True
17344,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Train clients to read or write Braille..",1,4414,Scribes and Related Workers,0.494535356760025,0.494535356760025,4414,0.014824777841567993,True
17345,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Teach clients to travel independently, using a variety of actual or simulated travel situations or exercises..",1,4221,Travel Consultants and Clerks,0.6114487648010254,0.6114487648010254,4221,0.025806665420532227,True
17346,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Train clients to use tactile, auditory, kinesthetic, olfactory, and proprioceptive information..",1,3255,Physiotherapy Technicians and Assistants,0.5910871028900146,0.5910871028900146,3255,0.04220235347747803,True
17347,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Train clients to use adaptive equipment, such as large print, reading stands, lamps, writing implements, software, and electronic devices..",1,2356,Information Technology Trainers,0.5985042452812195,0.5985042452812195,2356,0.04665184020996094,True
17348,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Monitor clients' progress to determine whether changes in rehabilitation plans are needed..",1,2264,Physiotherapists,0.6250267624855042,0.6250267624855042,2264,0.04026961326599121,True
17349,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Write reports or complete forms to document assessments, training, progress, or follow-up outcomes..",1,3259,Health Associate Professionals Not Elsewhere Classified,0.5633788108825684,0.5633788108825684,3259,0.019717872142791748,True
1735,"Occupation: Interior Designers. Confer with client to determine factors affecting planning of interior environments, such as budget, architectural preferences, purpose, and function..",1,3432,Interior Designers and Decorators,0.7242466807365417,0.7242466807365417,3432,0.0003040432929992676,True
17350,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Develop rehabilitation or instructional plans collaboratively with clients, based on results of assessments, needs, and goals..",1,2269,Health Professionals Not Elsewhere Classified,0.6061335802078247,0.6061335802078247,2269,0.0029071569442749023,True
17351,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Assess clients' functioning in areas such as vision, orientation and mobility skills, social and emotional issues, cognition, physical abilities, and personal goals..",1,3412,Social Work Associate Professionals,0.6213436126708984,0.6213436126708984,3412,0.0006554126739501953,True
17352,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Train clients with visual impairments to use mobility devices or systems, such as human guides, dog guides, electronic travel aids (ETAs), and other adaptive mobility devices (AMDs)..",1,2267,Optometrists and Ophthalmic Opticians,0.5167036652565002,0.5167036652565002,2267,0.013506710529327393,True
17353,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Identify visual impairments related to basic life skills in areas such as self care, literacy, communication, health management, home management, and meal preparation..",1,2267,Optometrists and Ophthalmic Opticians,0.5344441533088684,0.5344441533088684,2267,0.04923295974731445,True
17354,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Teach independent living skills or techniques, such as adaptive eating, medication management, diabetes management, and personal management..",1,2352,Special Needs Teachers,0.6481198072433472,0.6481198072433472,2352,0.04835343360900879,True
17355,"Occupation: Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists. Recommend appropriate mobility devices or systems, such as human guides, dog guides, long canes, electronic travel aids (ETAs), and other adaptive mobility devices (AMDs)..",1,8322,"Car, Taxi and Van Drivers",0.5270177125930786,0.5270177125930786,8322,0.01464688777923584,True
17356,"Occupation: Acupuncturists. Formulate herbal preparations to treat conditions considering herbal properties, such as taste, toxicity, effects of preparation, contraindications, and incompatibilities..",1,2262,Pharmacists,0.48877981305122375,0.48877981305122375,2262,0.011931389570236206,True
17357,"Occupation: Acupuncturists. Maintain and follow standard quality, safety, environmental, and infection control policies and procedures..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.65421062707901,0.65421062707901,3257,0.03065812587738037,True
17358,Occupation: Acupuncturists. Maintain detailed and complete records of health care plans and prognoses..,1,3252,Medical Records and Health Information Technicians,0.7349382042884827,0.7349382042884827,3252,0.04703408479690552,True
17359,"Occupation: Acupuncturists. Dispense herbal formulas and inform patients of dosages and frequencies, treatment duration, possible side effects, and drug interactions..",1,3230,Traditional and Complementary Medicine Associate Professionals,0.7616866827011108,0.7616866827011108,3230,0.01021432876586914,True
1736,"Occupation: Interior Designers. Advise client on interior design factors, such as space planning, layout and use of furnishings or equipment, and color coordination..",1,3432,Interior Designers and Decorators,0.7773705720901489,0.7773705720901489,3432,0.09942281246185303,True
17360,"Occupation: Acupuncturists. Consider Western medical procedures in health assessment, health care team communication, and care referrals..",1,2230,Traditional and Complementary Medicine Professionals,0.6977415084838867,0.6977415084838867,2230,0.02590721845626831,True
17361,"Occupation: Acupuncturists. Adhere to local, state, and federal laws, regulations, and statutes..",1,1114,Senior Officials of Special-interest Organizations,0.5650017261505127,0.5650017261505127,1114,0.012636363506317139,True
17362,"Occupation: Acupuncturists. Treat patients using tools, such as needles, cups, ear balls, seeds, pellets, or nutritional supplements..",1,5329,Personal Care Workers in Health Services Not Elsewhere Classified,0.6148731112480164,0.6148731112480164,5329,0.005561649799346924,True
17363,"Occupation: Acupuncturists. Educate patients on topics, such as meditation, ergonomics, stretching, exercise, nutrition, the healing process, breathing, or relaxation techniques..",1,3255,Physiotherapy Technicians and Assistants,0.7212215662002563,0.7212215662002563,3255,0.02161926031112671,True
17364,"Occupation: Acupuncturists. Evaluate treatment outcomes and recommend new or altered treatments as necessary to further promote, restore, or maintain health..",1,2269,Health Professionals Not Elsewhere Classified,0.6403390169143677,0.6403390169143677,2269,0.007039427757263184,True
17365,Occupation: Acupuncturists. Assess patients' general physical appearance to make diagnoses..,1,2212,Specialist Medical Practitioners,0.5290442109107971,0.5290442109107971,2212,0.021763265132904053,True
17366,Occupation: Acupuncturists. Collect medical histories and general health and lifestyle information from patients..,1,3256,Medical Assistants,0.7851997017860413,0.7851997017860413,3256,0.021333396434783936,True
